hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 2486.36, -3.1729, 2492.71, -122.242, 2497.95, 117.868, 1.28622E-011, -81.8699, 13.5644, 31.1931, 3.63798E-012, 0
0, 1200.00000, 2486.36, -3.17294, 2492.71, -122.242, 2497.95, 117.868, 8.13477E-012, 26.5651, 13.5643, 31.1932, 2.18279E-011, 0
0, 1800.00000, 2486.36, -3.17294, 2492.71, -122.242, 2497.95, 117.868, 1.55415E-011, -110.556, 13.5643, 31.1932, 1.31169E-011, -146.31
0, 2400.00000, 2488.49, -2.89376, 2485.76, -122.067, 2494.71, 118.032, 7.27596E-012, 180, 12.1806, 31.3676, 1.31169E-011, -33.6901
0, 3000.00000, 2488.48, -2.89385, 2485.76, -122.068, 2494.71, 118.032, 6.55846E-012, -123.69, 12.1807, 31.3676, 3.63798E-012, 180
1, 0.00000, 2488.48, -2.89385, 2485.76, -122.068, 2494.71, 118.032, 1.28622E-011, -98.1301, 12.1807, 31.3676, 1.45519E-011, -90
1, 600.00000, 2488.48, -2.89385, 2485.76, -122.068, 2494.71, 118.032, 6.55846E-012, -146.31, 12.1807, 31.3676, 1.62695E-011, 63.4349
1, 1200.00000, 2488.48, -2.89385, 2485.76, -122.068, 2494.71, 118.032, 1.81899E-012, 0, 12.1807, 31.3676, 7.27596E-012, 180
1, 1800.00000, 2499.71, -2.71983, 2491.56, -121.956, 2502.59, 118.136, 4.06738E-012, 153.435, 11.2297, 31.4794, 3.63798E-012, 0
1, 2400.00000, 2499.71, -2.71985, 2491.57, -121.956, 2502.58, 118.136, 1.06064E-011, -59.0362, 11.2296, 31.4794, 1.02898E-011, -45
1, 3000.00000, 2499.71, -2.71985, 2491.57, -121.956, 2502.58, 118.136, 1.81899E-012, 180, 11.2296, 31.4794, 1.02898E-011, -45
2, 0.00000, 2499.71, -2.71985, 2491.57, -121.956, 2502.58, 118.136, 4.06738E-012, -116.565, 11.2296, 31.4794, 8.13477E-012, -63.4349
2, 600.00000, 2499.71, -2.71985, 2491.57, -121.956, 2502.58, 118.136, 7.27596E-012, -90, 11.2296, 31.4794, 1.45519E-011, 0
2, 1200.00000, 2499.71, -2.71985, 2491.57, -121.956, 2502.58, 118.136, 9.09495E-012, -36.8699, 11.2296, 31.4794, 1.09139E-011, 180
2, 1800.00000, 2499.71, -2.71985, 2491.57, -121.956, 2502.58, 118.136, 5.45697E-012, -90, 11.2296, 31.4794, 7.27596E-012, 180
2, 2400.00000, 2487.58, -2.6597, 2493.79, -121.925, 2489.57, 118.185, 1.27329E-011, -90, 10.9168, 31.511, 0, 0
2, 3000.00000, 2487.58, -2.65979, 2493.8, -121.924, 2489.56, 118.185, 1.15043E-011, 108.435, 10.9165, 31.5111, 2.2129E-011, -99.4623
3, 0.00000, 2487.58, -2.65979, 2493.8, -121.924, 2489.56, 118.185, 2.57244E-012, -135, 10.9165, 31.5111, 1.02898E-011, 135
3, 600.00000, 2487.58, -2.65979, 2493.8, -121.924, 2489.56, 118.185, 2.57244E-012, 135, 10.9165, 31.5111, 1.31169E-011, -146.31
3, 1200.00000, 2487.58, -2.65979, 2493.8, -121.924, 2489.56, 118.185, 6.55846E-012, 146.31, 10.9165, 31.5111, 8.13477E-012, -63.4349
3, 1800.00000, 2493.04, -2.57459, 2496.67, -121.87, 2493.41, 118.236, 9.79556E-012, 111.801, 10.4488, 31.566, 1.02898E-011, -135
3, 2400.00000, 2493.05, -2.57455, 2496.67, -121.87, 2493.41, 118.236, 2.37167E-011, -94.3987, 10.4489, 31.566, 3.63798E-012, 180
3, 3000.00000, 2493.05, -2.57455, 2496.67, -121.87, 2493.41, 118.236, 1.02898E-011, 135, 10.4489, 31.566, 7.27596E-012, 0
4, 0.00000, 2493.05, -2.57455, 2496.67, -121.87, 2493.41, 118.236, 1.45519E-011, 90, 10.4489, 31.566, 1.62695E-011, -63.4349
4, 600.00000, 2493.05, -2.57455, 2496.67, -121.87, 2493.41, 118.236, 8.13477E-012, -116.565, 10.4489, 31.566, 7.27596E-012, 0
4, 1200.00000, 2493.05, -2.57455, 2496.67, -121.87, 2493.41, 118.236, 0, 0, 10.4489, 31.566, 0, 0
4, 1800.00000, 2493.05, -2.57455, 2496.67, -121.87, 2493.41, 118.236, 9.09495E-012, 90, 10.4489, 31.566, 1.09139E-011, 0
4, 2400.00000, 2493.69, -2.56449, 2497.01, -121.863, 2493.87, 118.242, 1.09139E-011, 90, 10.3933, 31.5726, 0, 0
4, 3000.00000, 2493.69, -2.56443, 2497.01, -121.863, 2493.87, 118.242, 5.45697E-012, -90, 10.3933, 31.5725, 0, 0
5, 0.00000, 2493.69, -2.56443, 2497.01, -121.863, 2493.87, 118.242, 2.57244E-012, -45, 10.3933, 31.5725, 8.13477E-012, -63.4349
5, 600.00000, 2493.69, -2.56443, 2497.01, -121.863, 2493.87, 118.242, 9.79556E-012, 111.801, 10.3933, 31.5725, 1.62695E-011, -116.565
5, 1200.00000, 2493.69, -2.56443, 2497.01, -121.863, 2493.87, 118.242, 1.31169E-011, -56.3099, 10.3933, 31.5725, 7.27596E-012, 180
5, 1800.00000, 2488.92, -2.63893, 2494.5, -121.911, 2490.5, 118.198, 1.45519E-011, 90, 10.8023, 31.5245, 7.27596E-012, 180
5, 2400.00000, 2488.92, -2.63896, 2494.5, -121.911, 2490.5, 118.198, 7.71732E-012, -45, 10.8022, 31.5245, 0, 0
5, 3000.00000, 2488.92, -2.63896, 2494.5, -121.911, 2490.5, 118.198, 2.57244E-012, -135, 10.8022, 31.5245, 8.13477E-012, 116.565
6, 0.00000, 2488.92, -2.63896, 2494.5, -121.911, 2490.5, 118.198, 1.15043E-011, -71.565, 10.8022, 31.5245, 7.27596E-012, 180
6, 600.00000, 2488.92, -2.63896, 2494.5, -121.911, 2490.5, 118.198, 0, 0, 10.8022, 31.5245, 1.62695E-011, 116.565
6, 1200.00000, 2488.92, -2.63896, 2494.5, -121.911, 2490.5, 118.198, 4.06738E-012, -63.4349, 10.8022, 31.5245, 3.63798E-012, 0
6, 1800.00000, 2488.92, -2.63896, 2494.5, -121.911, 2490.5, 118.198, 1.22022E-011, 116.565, 10.8022, 31.5245, 0, 0
6, 2400.00000, 2477.15, -2.82237, 2488.32, -122.029, 2482.22, 118.088, 2.57244E-012, 45, 11.8089, 31.4062, 8.13477E-012, 116.565
6, 3000.00000, 2477.15, -2.82247, 2488.32, -122.029, 2482.22, 118.088, 7.49989E-012, 165.964, 11.8087, 31.4062, 7.27596E-012, -90
7, 0.00000, 2477.15, -2.82247, 2488.32, -122.029, 2482.22, 118.088, 7.49989E-012, -104.036, 11.8087, 31.4062, 1.31169E-011, 146.31
7, 600.00000, 2477.15, -2.82247, 2488.32, -122.029, 2482.22, 118.088, 3.63798E-012, -90, 11.8087, 31.4062, 8.13477E-012, 116.565
7, 1200.00000, 2477.15, -2.82247, 2488.32, -122.029, 2482.22, 118.088, 9.79556E-012, -158.199, 11.8087, 31.4062, 3.63798E-012, 0
7, 1800.00000, 2472.95, -3.14322, 2478.12, -122.217, 2468.04, 117.902, 6.55846E-012, 146.31, 13.4936, 31.2177, 1.31169E-011, 146.31
7, 2400.00000, 2472.96, -3.14296, 2478.11, -122.217, 2468.04, 117.901, 1.31169E-011, 123.69, 13.4944, 31.2176, 1.45519E-011, -90
7, 3000.00000, 2472.96, -3.14296, 2478.11, -122.217, 2468.04, 117.901, 3.63798E-012, 90, 13.4945, 31.2176, 7.27596E-012, 180
8, 0.00000, 2472.96, -3.14296, 2478.11, -122.217, 2468.04, 117.901, 1.81899E-012, 180, 13.4945, 31.2176, 7.27596E-012, 0
8, 600.00000, 2472.96, -3.14296, 2478.11, -122.217, 2468.04, 117.901, 1.45519E-011, -90, 13.4945, 31.2176, 2.30086E-011, 18.4349
8, 1200.00000, 2472.96, -3.14296, 2478.11, -122.217, 2468.04, 117.901, 3.63798E-012, -90, 13.4945, 31.2176, 1.02898E-011, -45
8, 1800.00000, 2472.96, -3.14296, 2478.11, -122.217, 2468.04, 117.901, 2.57244E-012, -135, 13.4945, 31.2176, 1.45519E-011, -90
8, 2400.00000, 2469.76, -3.43592, 2468.26, -122.398, 2470.47, 117.716, 5.75215E-012, -161.565, 15.0752, 31.0368, 0, 0
8, 3000.00000, 2469.76, -3.43568, 2468.25, -122.398, 2470.49, 117.716, 1.81899E-012, -90, 15.0761, 31.0367, 1.31169E-011, -146.31
9, 0.00000, 2469.76, -3.43568, 2468.25, -122.398, 2470.49, 117.716, 4.06738E-012, -116.565, 15.0761, 31.0366, 8.13477E-012, -116.565
9, 600.00000, 2469.76, -3.43568, 2468.25, -122.398, 2470.49, 117.716, 9.09495E-012, 143.13, 15.0761, 31.0366, 7.27596E-012, 0
9, 1200.00000, 2469.76, -3.43568, 2468.25, -122.398, 2470.49, 117.716, 3.63798E-012, 90, 15.0761, 31.0366, 7.27596E-012, -90
9, 1800.00000, 2491.13, -3.5801, 2478.43, -122.481, 2494.54, 117.619, 5.14488E-012, 135, 15.8805, 30.9535, 1.62695E-011, -116.565
9, 2400.00000, 2491.14, -3.58008, 2478.43, -122.481, 2494.54, 117.619, 9.09495E-012, 90, 15.8805, 30.9536, 1.49998E-011, -75.9638
9, 3000.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 1.49998E-011, 104.036, 15.8805, 30.9536, 7.27596E-012, -90
10, 0.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 9.79556E-012, -111.801, 15.8805, 30.9536, 1.09139E-011, 180
10, 600.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 1.15043E-011, -71.565, 15.8805, 30.9536, 7.27596E-012, 0
10, 1200.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 1.46652E-011, -97.125, 15.8805, 30.9536, 8.13477E-012, 116.565
10, 1800.00000, 2491.14, -3.58007, 2478.43, -122.481, 2494.54, 117.619, 2.93303E-011, -82.875, 15.8805, 30.9536, 1.45519E-011, 0
10, 2400.00000, 2477.52, -3.78647, 2471.61, -122.613, 2485.2, 117.499, 9.09495E-012, 36.8699, 17.0108, 30.8206, 1.09139E-011, 180
10, 3000.00000, 2477.51, -3.7868, 2471.62, -122.613, 2485.19, 117.499, 2.57244E-012, 135, 17.0101, 30.8207, 1.02898E-011, 135
11, 0.00000, 2477.51, -3.78681, 2471.62, -122.613, 2485.19, 117.499, 1.15043E-011, -71.565, 17.0101, 30.8207, 8.13477E-012, -116.565
11, 600.00000, 2477.51, -3.78681, 2471.62, -122.613, 2485.19, 117.499, 1.81899E-012, 0, 17.0101, 30.8207, 0, 0
11, 1200.00000, 2477.51, -3.78681, 2471.62, -122.613, 2485.19, 117.499, 5.75215E-012, -161.565, 17.0101, 30.8207, 1.02898E-011, 135
11, 1800.00000, 2466.33, -3.95637, 2466.05, -122.722, 2477.54, 117.401, 1.67703E-011, -102.529, 17.9379, 30.7115, 1.81899E-011, 53.1301
11, 2400.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 5.14488E-012, -135, 17.9373, 30.7115, 8.13477E-012, 116.565
11, 3000.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 2.54659E-011, -90, 17.9373, 30.7115, 8.13477E-012, 63.4349
12, 0.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 5.45697E-012, 180, 17.9373, 30.7115, 7.27596E-012, 90
12, 600.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 1.09139E-011, 90, 17.9373, 30.7115, 7.27596E-012, 180
12, 1200.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 5.45697E-012, 180, 17.9373, 30.7115, 0, 0
12, 1800.00000, 2466.31, -3.95666, 2466.06, -122.722, 2477.53, 117.401, 9.09495E-012, -90, 17.9373, 30.7115, 1.09139E-011, 0
12, 2400.00000, 2467.22, -3.94296, 2466.52, -122.713, 2478.15, 117.409, 5.75215E-012, -108.435, 17.8615, 30.7205, 1.49998E-011, -75.9638
12, 3000.00000, 2467.23, -3.94277, 2466.51, -122.713, 2478.16, 117.409, 1.06064E-011, -120.964, 17.8614, 30.7205, 3.63798E-012, 0
13, 0.00000, 2467.23, -3.94276, 2466.51, -122.713, 2478.16, 117.409, 8.13477E-012, -116.565, 17.8614, 30.7205, 8.13477E-012, -116.565
13, 600.00000, 2467.23, -3.94276, 2466.51, -122.713, 2478.16, 117.409, 1.67703E-011, -102.529, 17.8614, 30.7205, 1.02898E-011, -45
13, 1200.00000, 2467.23, -3.94276, 2466.51, -122.713, 2478.16, 117.409, 8.13477E-012, 153.435, 17.8614, 30.7205, 1.62695E-011, -26.5651
13, 1800.00000, 2468.36, -3.92564, 2467.09, -122.702, 2478.93, 117.419, 5.14488E-012, 135, 17.7668, 30.7316, 3.63798E-012, 0
13, 2400.00000, 2468.38, -3.9254, 2467.08, -122.702, 2478.94, 117.419, 1.10645E-011, 99.4623, 17.7667, 30.7316, 7.27596E-012, 180
13, 3000.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 1.82806E-011, -95.7106, 17.7667, 30.7316, 1.62695E-011, 63.4349
14, 0.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 7.49989E-012, 104.036, 17.7667, 30.7316, 3.63798E-012, 180
14, 600.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 1.32424E-011, 105.945, 17.7667, 30.7316, 8.13477E-012, -116.565
14, 1200.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 1.85501E-011, -101.31, 17.7667, 30.7316, 1.45519E-011, 90
14, 1800.00000, 2468.38, -3.92539, 2467.08, -122.702, 2478.94, 117.419, 2.37167E-011, -85.6013, 17.7667, 30.7316, 1.49998E-011, 75.9638
14, 2400.00000, 2482.92, -3.93158, 2481.92, -122.704, 2493.62, 117.416, 6.55846E-012, -146.31, 17.8374, 30.7302, 7.27596E-012, 180
14, 3000.00000, 2482.94, -3.93113, 2481.92, -122.704, 2493.63, 117.416, 1.81899E-012, 90, 17.8371, 30.7301, 1.49998E-011, -75.9638
15, 0.00000, 2482.94, -3.93112, 2481.92, -122.704, 2493.63, 117.416, 5.45697E-012, -90, 17.8371, 30.7301, 1.02898E-011, -45
15, 600.00000, 2482.94, -3.93112, 2481.92, -122.704, 2493.63, 117.416, 3.63798E-012, 90, 17.8371, 30.7301, 1.02898E-011, -135
15, 1200.00000, 2482.94, -3.93112, 2481.92, -122.704, 2493.63, 117.416, 1.81899E-012, 180, 17.8371, 30.7301, 7.27596E-012, 0
15, 1800.00000, 2480.86, -3.96227, 2480.86, -122.724, 2492.21, 117.397, 1.42068E-011, -140.194, 18.0103, 30.7096, 7.27596E-012, -90
15, 2400.00000, 2480.83, -3.96281, 2480.87, -122.724, 2492.19, 117.397, 5.75215E-012, 108.435, 18.0105, 30.7097, 0, 0
15, 3000.00000, 2480.83, -3.96282, 2480.87, -122.724, 2492.19, 117.397, 5.14488E-012, -135, 18.0105, 30.7097, 1.02898E-011, -45
16, 0.00000, 2480.83, -3.96282, 2480.87, -122.724, 2492.19, 117.397, 1.15043E-011, -108.435, 18.0105, 30.7097, 1.49998E-011, -75.9638
16, 600.00000, 2480.83, -3.96282, 2480.87, -122.724, 2492.19, 117.397, 5.45697E-012, 180, 18.0105, 30.7097, 8.13477E-012, -116.565
16, 1200.00000, 2480.83, -3.96282, 2480.87, -122.724, 2492.19, 117.397, 9.79556E-012, -111.801, 18.0105, 30.7097, 7.27596E-012, 0
16, 1800.00000, 2480.83, -3.96282, 2480.87, -122.724, 2492.19, 117.397, 1.62695E-011, -63.4349, 18.0105, 30.7097, 3.63798E-012, 180
16, 2400.00000, 2480.61, -3.9662, 2480.76, -122.726, 2492.04, 117.395, 1.46652E-011, -119.745, 18.0293, 30.7075, 1.31169E-011, 33.6901
16, 3000.00000, 2480.61, -3.96626, 2480.76, -122.726, 2492.04, 117.395, 6.55846E-012, 146.31, 18.0293, 30.7075, 0, 0
17, 0.00000, 2480.61, -3.96626, 2480.76, -122.726, 2492.04, 117.395, 1.16472E-011, -128.66, 18.0293, 30.7075, 7.27596E-012, -90
17, 600.00000, 2480.61, -3.96626, 2480.76, -122.726, 2492.04, 117.395, 1.46652E-011, -119.745, 18.0293, 30.7075, 1.02898E-011, 135
17, 1200.00000, 2480.61, -3.96626, 2480.76, -122.726, 2492.04, 117.395, 4.06738E-012, 116.565, 18.0293, 30.7075, 3.63798E-012, 0
17, 1800.00000, 2490.22, -3.8213, 2485.5, -122.634, 2498.59, 117.478, 1.06064E-011, -149.036, 17.2391, 30.8004, 8.13477E-012, -63.4349
17, 2400.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 4.06738E-012, -116.565, 17.239, 30.8004, 0, 0
17, 3000.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 9.79556E-012, -111.801, 17.239, 30.8004, 1.81899E-011, -126.87
18, 0.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 1.16472E-011, -141.34, 17.239, 30.8004, 8.13477E-012, 63.4349
18, 600.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 2.57244E-012, -45, 17.239, 30.8004, 8.13477E-012, -116.565
18, 1200.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 1.81899E-012, 0, 17.239, 30.8004, 1.02898E-011, -45
18, 1800.00000, 2490.21, -3.82136, 2485.5, -122.634, 2498.59, 117.478, 3.27923E-011, -86.8202, 17.239, 30.8004, 1.62695E-011, 153.435
18, 2400.00000, 2495.21, -3.746, 2487.99, -122.585, 2502.02, 117.522, 1.82806E-011, -84.2894, 16.8262, 30.8488, 7.27596E-012, 180
18, 3000.00000, 2495.21, -3.74598, 2487.99, -122.585, 2502.01, 117.522, 9.79556E-012, -111.801, 16.8262, 30.8488, 7.27596E-012, -90
19, 0.00000, 2495.21, -3.74598, 2487.99, -122.585, 2502.01, 117.522, 9.79556E-012, 68.1986, 16.8262, 30.8488, 1.62695E-011, 153.435
19, 600.00000, 2495.21, -3.74598, 2487.99, -122.585, 2502.01, 117.522, 9.09495E-012, 180, 16.8262, 30.8488, 7.27596E-012, 180
19, 1200.00000, 2495.21, -3.74598, 2487.99, -122.585, 2502.01, 117.522, 9.09495E-012, -90, 16.8262, 30.8488, 3.63798E-012, 0
19, 1800.00000, 2500.35, -3.67674, 2490.99, -122.531, 2489.8, 117.58, 8.13477E-012, 153.435, 16.3926, 30.9033, 1.95911E-011, -21.8014
19, 2400.00000, 2500.36, -3.6766, 2490.99, -122.531, 2489.79, 117.58, 1.15043E-011, -161.565, 16.393, 30.9033, 1.45519E-011, 0
19, 3000.00000, 2500.36, -3.6766, 2490.98, -122.531, 2489.79, 117.58, 7.27596E-012, 90, 16.393, 30.9033, 1.02898E-011, -135
20, 0.00000, 2500.36, -3.67659, 2490.98, -122.531, 2489.79, 117.58, 5.75215E-012, -71.565, 16.393, 30.9033, 1.45519E-011, 0
20, 600.00000, 2500.36, -3.67659, 2490.98, -122.531, 2489.79, 117.58, 1.22022E-011, 153.435, 16.393, 30.9033, 1.02898E-011, 45
20, 1200.00000, 2500.36, -3.67659, 2490.98, -122.531, 2489.79, 117.58, 6.55846E-012, -123.69, 16.393, 30.9033, 8.13477E-012, -63.4349
20, 1800.00000, 2500.36, -3.67659, 2490.98, -122.531, 2489.79, 117.58, 1.81899E-012, 180, 16.393, 30.9033, 7.27596E-012, -90
20, 2400.00000, 2493.15, -3.53704, 2495.04, -122.46, 2495.86, 117.656, 2.12129E-011, -59.0362, 15.7042, 30.9746, 7.27596E-012, 180
20, 3000.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 8.13477E-012, 116.565, 15.7029, 30.9747, 7.27596E-012, -90
21, 0.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 9.09495E-012, 180, 15.7029, 30.9747, 0, 0
21, 600.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 1.46652E-011, -97.125, 15.7029, 30.9747, 1.62695E-011, 116.565
21, 1200.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 5.14488E-012, -135, 15.7029, 30.9747, 1.62695E-011, 26.5651
21, 1800.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 9.79556E-012, -68.1986, 15.7029, 30.9747, 7.27596E-012, 0
21, 2400.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 1.28622E-011, -45, 15.7029, 30.9747, 3.63798E-012, 180
21, 3000.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 8.13477E-012, -153.435, 15.7029, 30.9747, 1.31169E-011, -146.31
22, 0.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 7.49989E-012, -75.9638, 15.7029, 30.9747, 7.27596E-012, 180
22, 600.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 2.19789E-011, -114.444, 15.7029, 30.9747, 3.63798E-012, 0
22, 1200.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 4.06738E-012, 116.565, 15.7029, 30.9747, 1.02898E-011, -135
22, 1800.00000, 2493.14, -3.53742, 2495.06, -122.46, 2495.85, 117.656, 2.57244E-012, 135, 15.7029, 30.9747, 3.63798E-012, 180
22, 2400.00000, 2488.59, -3.35451, 2484.02, -122.358, 2503.65, 117.743, 7.71732E-012, 135, 14.9083, 31.076, 1.81899E-011, 180
22, 3000.00000, 2488.57, -3.35477, 2484.02, -122.358, 2503.65, 117.744, 7.49989E-012, -75.9638, 14.9083, 31.076, 1.95911E-011, -158.199
23, 0.00000, 2488.57, -3.35478, 2484.02, -122.358, 2503.65, 117.744, 2.54659E-011, -90, 14.9083, 31.076, 1.02898E-011, -135
23, 600.00000, 2488.57, -3.35478, 2484.02, -122.358, 2503.65, 117.744, 2.91606E-011, -86.4237, 14.9083, 31.076, 7.27596E-012, 180
23, 1200.00000, 2488.57, -3.35478, 2484.02, -122.358, 2503.65, 117.744, 4.06738E-012, -116.565, 14.9083, 31.076, 1.09139E-011, 180
23, 1800.00000, 2472.32, -3.12958, 2476.63, -122.223, 2483.13, 117.889, 5.14488E-012, -135, 13.6524, 31.2118, 7.27596E-012, 90
23, 2400.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 8.13477E-012, -153.435, 13.6524, 31.2117, 7.27596E-012, 90
23, 3000.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 1.22022E-011, -26.5651, 13.6524, 31.2117, 7.27596E-012, 0
24, 0.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 4.06738E-012, 153.435, 13.6524, 31.2117, 1.31169E-011, -146.31
24, 600.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 1.32424E-011, -74.0546, 13.6524, 31.2117, 1.62695E-011, -63.4349
24, 1200.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 1.82806E-011, -84.2894, 13.6524, 31.2117, 3.63798E-012, 0
24, 1800.00000, 2472.32, -3.12959, 2476.63, -122.223, 2483.14, 117.889, 7.49989E-012, 75.9638, 13.6524, 31.2117, 7.27596E-012, 0
24, 2400.00000, 2489.49, -2.864, 2485.54, -122.052, 2495.15, 118.047, 6.55846E-012, 56.3099, 12.1814, 31.3834, 3.63798E-012, 180
24, 3000.00000, 2489.49, -2.86378, 2485.54, -122.052, 2495.16, 118.047, 2.03369E-011, -100.305, 12.1818, 31.3834, 1.45519E-011, 180
25, 0.00000, 2489.49, -2.86378, 2485.54, -122.052, 2495.16, 118.047, 1.81899E-012, 0, 12.1818, 31.3834, 8.13477E-012, -116.565
25, 600.00000, 2489.49, -2.86378, 2485.54, -122.052, 2495.16, 118.047, 7.27596E-012, 90, 12.1818, 31.3834, 1.02898E-011, -135
25, 1200.00000, 2489.49, -2.86378, 2485.54, -122.052, 2495.16, 118.047, 9.27506E-012, -101.31, 12.1818, 31.3834, 7.27596E-012, -90
25, 1800.00000, 2484.33, -2.7093, 2475.59, -121.954, 2487.05, 118.14, 6.55846E-012, -123.69, 11.3021, 31.4817, 3.63798E-012, 0
25, 2400.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 7.49989E-012, -104.036, 11.3021, 31.4817, 7.27596E-012, 0
25, 3000.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 5.45697E-012, 90, 11.3021, 31.4817, 1.02898E-011, -45
26, 0.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 1.55415E-011, -69.444, 11.3021, 31.4817, 1.09139E-011, 180
26, 600.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 1.15043E-011, -71.565, 11.3021, 31.4817, 8.13477E-012, -116.565
26, 1200.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 1.82806E-011, -95.7106, 11.3021, 31.4817, 1.45519E-011, -90
26, 1800.00000, 2484.33, -2.70928, 2475.59, -121.954, 2487.05, 118.14, 1.82806E-011, -95.7106, 11.3021, 31.4817, 1.45519E-011, -90
26, 2400.00000, 2487.96, -2.65284, 2477.5, -121.917, 2489.61, 118.174, 3.63798E-012, -90, 10.9884, 31.5186, 1.31169E-011, 146.31
26, 3000.00000, 2487.97, -2.65246, 2477.49, -121.917, 2489.62, 118.174, 9.09495E-012, -90, 10.9883, 31.5184, 1.09139E-011, 180
27, 0.00000, 2487.97, -2.65246, 2477.49, -121.917, 2489.62, 118.174, 5.14488E-012, 135, 10.9883, 31.5184, 8.13477E-012, -63.4349
27, 600.00000, 2487.97, -2.65246, 2477.49, -121.917, 2489.62, 118.174, 9.09495E-012, 53.1301, 10.9883, 31.5184, 1.62695E-011, 26.5651
27, 1200.00000, 2487.97, -2.65246, 2477.49, -121.917, 2489.62, 118.174, 1.56475E-011, -125.538, 10.9883, 31.5184, 1.62695E-011, -116.565
27, 1800.00000, 2493.44, -2.56729, 2480.35, -121.862, 2493.47, 118.225, 9.79556E-012, -68.1986, 10.5175, 31.5734, 3.63798E-012, 180
27, 2400.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 5.45697E-012, -90, 10.5176, 31.5734, 7.27596E-012, 0
27, 3000.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 2.57244E-012, 45, 10.5176, 31.5734, 1.62695E-011, -153.435
28, 0.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 1.54346E-011, -45, 10.5176, 31.5734, 3.63798E-012, 180
28, 600.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 9.27506E-012, 78.6901, 10.5176, 31.5734, 8.13477E-012, 116.565
28, 1200.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 5.45697E-012, 180, 10.5176, 31.5734, 3.63798E-012, 0
28, 1800.00000, 2493.44, -2.56724, 2480.35, -121.862, 2493.47, 118.225, 4.06738E-012, 153.435, 10.5176, 31.5734, 0, 0
28, 2400.00000, 2494.09, -2.55719, 2480.69, -121.856, 2493.93, 118.231, 4.06738E-012, -116.565, 10.4617, 31.58, 8.13477E-012, 63.4349
28, 3000.00000, 2494.09, -2.55713, 2480.69, -121.856, 2493.93, 118.231, 1.22022E-011, 63.4349, 10.4617, 31.58, 7.27596E-012, -90
